pageName,name,xpath,tagName,role,classname,width,height,size,topX,topY,fullArea,whiteSpace,whiteSpaceRatio,titleKeywords,textLength,avgWordLength,fullStopsRatio,numberOfVerticalBars,numberOfDateTokens,numberOfImages,numberOfTables,wordFrequency,numberOfLinks,wordFrequencyInLinks,wordFrequencyInLinksToAll,averageSentenceLength,ratioOfTermsToAll,ratioOfUppercaseWordsToAll,textSimilarity,structureSimilarity,structureSimilarity_Levenshtein,background_color,fontSize,borderWidth,borderStyle,borderColor,color,marginTop,marginRight,marginBottom,marginLeft,paddingTop,paddingRight,paddingBottom,paddingLeft,shape,label
1,6,1131,8,13,624,455.0,200.0,0.0026298983917348857,0.0,8103.0,0.001796438483490247,0.002412436509482439,0.922637363,0,0.0,0.00036913990402362494,0.0,0,0,1,0,0.00036913990402362494,1,0.0028256569652444193,20.0,0.0,0.000598086,0.0,0.0,1.0,100.0,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,6,1129,8,13,624,455.0,200.0,0.0026298983917348857,0.0,7903.0,0.001796438483490247,0.002412436509482439,0.922637363,0,0.0,0.00036913990402362494,0.0,0,0,1,0,0.00036913990402362494,1,0.003673354054817745,26.0,0.0,0.000598086,0.0,0.0,1.0,100.0,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,4,713,17,7,1067,1024.0,132.0,0.003906773759066385,0.0,55.0,0.004876737742184522,0.003542573395434215,0.912140011,0,0.4410181299976249,0.6327057954964932,0.02042007,0,0,19,0,0.6327057954964932,350,0.5751624752755016,2.375145858,0.047733027465535524,1.025119617,0.644690782,0.0,0.0,9.479200608,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,11,876,0,8,602,210.0,210.0,0.001274042235063828,499.0,930.0,0.0,0.0012671325639372981,1.0,0,0.0,0.00036913990402362494,0.0,0,0,1,0,0.00036913990402362494,0,0.0,0.0,0.0,0.000598086,0.0,0.0,1.0,100.0,0.0,13.0,0,1,0.0015678406696224612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1,11,876,0,8,602,210.0,210.0,0.001274042235063828,253.0,930.0,0.0,0.0012671325639372981,1.0,0,0.0,0.00036913990402362494,0.0,0,0,1,0,0.00036913990402362494,0,0.0,0.0,0.0,0.000598086,0.0,0.0,1.0,100.0,0.0,13.0,0,1,0.0015678406696224612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1,8,3136,6,1,666,738.0,530.0,0.011306799604170949,235.0,384.0,0.015818100163789334,0.009457549899150241,0.841517104,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,87.84461153,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,14,339,30,14,636,42.0,14.0,1.6131508217962694e-05,784.0,696.0,0.00015004344151878766,0.0,0.0,0,0.00031668118122080597,0.00036913990402362494,0.0,0,0,0,0,0.00036913990402362494,0,0.0,0.0,0.008483563096500531,0.000598086,0.0,0.0,1.0,100.0,0.0,11.0,0,1,0.3333333333333333,0.3333333332557231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,9,2325,6,1,419,132.0,16.0,6.0189605931538223e-05,346.0,205.0,0.00039195021457969024,1.655030287591573e-05,0.272727273,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,5,2311,8,11,708,1024.0,33.0,0.0009760429757255493,0.0,154.0,0.004762093036774856,0.00043473278213993925,0.44773911,0,0.0032063969598606604,0.004060538944259874,0.0,0,0,0,0,0.004060538944259874,6,0.005086182537439954,3.272727273,0.028278543658536586,0.006578947,1.0,10.98531435,1.0,100.0,0.9803921568627451,12.0,0,1,0.0,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,0,0
1,13,206,8,4,619,210.0,17.0,0.00010233967579137624,745.0,648.0,0.0002424171249028032,7.528089155364447e-05,0.733893557,0,0.00023751088591560446,0.00036913990402362494,1.0,0,0,0,0,0.00036913990402362494,0,0.0,0.0,0.0021208907741251328,0.000598086,0.0,9.090909091,1.0,100.0,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,11,204,8,4,609,210.0,18.0,0.00010841067350781381,745.0,624.0,0.00011074634969243851,9.614116913682992e-05,0.885185185,0,0.0005937772147890112,0.0014765596160944998,0.0,0,0,0,0,0.0014765596160944998,0,0.0,0.0,0.015906680805938492,0.002392344,1.0,0.0,1.0,100.0,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0
1,1,2319,8,7,221,1024.0,55.0,0.0016273164831346238,0.0,0.0,0.014371507867921976,0.0,0.0,0,0.001227139577230623,0.0014765596160944998,0.0,0,0,0,0,0.0014765596160944998,1,0.0012715456343599886,2.25,0.032873806998939555,0.002392344,1.0,1.270491803,1.0,100.0,0.9647058823529412,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,5,2291,8,11,1205,128.921875,169.0,0.0006245032984308784,1024.0,55.0,0.0011033700793744885,0.000575837581966086,0.919820798,0,0.43009262924550706,0.6212624584717608,0.019607843,0,0,19,0,0.6212624584717608,330,0.544786662899124,2.291146762,0.04772004241781548,1.006578947,0.64171123,1.233317994,0.0,0.036228602,0.13743961676595312,14.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,5,2301,8,4,1072,1024.0,53.0,0.0015681098006428897,0.0,101.0,0.0024717167042274096,0.0033368840935448793,0.945097156,0,0.007639933496951944,0.007382798080472499,0.1,0,0,0,0,0.007382798080472499,14,0.025289629838937552,8.95,0.040721102863202546,0.011961722,0.7,11.49152696,0.0,3.883495146,0.13743961676595312,12.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,1
1,6,2312,0,10,1060,100.0,31.0,8.875220471173024e-05,15.0,155.0,0.0007910453549459894,0.0,0.0,0,0.0005146069194838096,0.0007382798080472499,0.0,0,0,0,0,0.0007382798080472499,0,0.0,0.0,0.013785790031813362,0.001196172,1.0,40.64555053,1.0,100.0,0.0,12.0,0,1,0.2,0.19999999995343387,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0,1
1,6,2313,0,10,1056,73.0,31.0,6.455494238478619e-05,115.0,155.0,0.0005774631091105723,0.0,0.0,0,0.0002770960335682052,0.00036913990402362494,0.0,0,0,0,0,0.00036913990402362494,0,0.0,0.0,0.007423117709437964,0.000598086,1.0,14.60468943,1.0,100.0,0.0,12.0,0,1,0.2,0.19999999995343387,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0,1
1,6,2314,0,10,1056,126.0,31.0,0.00011205327213767635,188.0,155.0,0.0009967171472319467,0.0,0.0,0,0.0006729475100942127,0.0007382798080472499,0.0,0,0,0,0,0.0007382798080472499,0,0.0,0.0,0.018027571580063628,0.001196172,1.0,35.29411765,1.0,100.0,0.0,12.0,0,1,0.2,0.19999999995343387,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0,1
1,6,2315,0,10,1056,121.0,31.0,0.00010757229763268672,314.0,155.0,0.0009571648794846472,0.0,0.0,0,0.0005937772147890112,0.0007382798080472499,0.0,0,0,0,0,0.0007382798080472499,0,0.0,0.0,0.015906680805938492,0.001196172,1.0,41.41176471,1.0,100.0,0.0,12.0,0,1,0.2,0.19999999995343387,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0,1
1,6,2316,0,10,1056,93.0,31.0,8.247884040474474e-05,435.0,155.0,0.0007356721800997701,0.0,0.0,0,0.0005146069194838096,0.0007382798080472499,0.0,0,0,0,0,0.0007382798080472499,0,0.0,0.0,0.013785790031813362,0.001196172,1.0,37.77375566,1.0,100.0,0.0,12.0,0,1,0.2,0.19999999995343387,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0,1
1,6,2317,0,10,1056,89.0,31.0,7.889406080075303e-05,528.0,155.0,0.0007040303659019305,0.0,0.0,0,0.0004354366241786082,0.0007382798080472499,0.0,0,0,0,0,0.0007382798080472499,0,0.0,0.0,0.0035348179565217394,0.001196172,1.0,42.90031537,1.0,100.0,0.0,12.0,0,1,0.2,0.19999999995343387,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0,1
1,6,714,19,4,657,1024.0,55.0,0.0016273164831346238,0.0,187.0,0.014371507867921976,0.0,0.0,0,0.0,0.00036913990402362494,0.0,0,0,0,0,0.00036913990402362494,0,0.0,0.0,0.0,0.000598086,0.0,0.0,1.0,100.0,0.0,13.0,0,0,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,6,715,8,4,352,1024.0,14.0,0.00041357949205407583,0.0,245.0,0.000282224568571053,0.00038013976918118943,0.922851563,0,0.0004354366241786082,0.0007382798080472499,0.0,0,0,0,0,0.0007382798080472499,1,0.008194405199208816,29.0,0.01166489925768823,0.001196172,0.5,0.0,1.0,100.0,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,6,1133,8,18,843,169.0,32.0,0.0001554753605666727,20.0,263.0,0.0,0.00015538895477943104,1.0,1,0.0005146069194838096,0.0007382798080472499,0.0,0,0,0,0,0.0007382798080472499,0,0.0,0.0,0.013785790031813362,0.001196172,1.0,5.365853659,1.0,100.0,0.0,24.0,0,1,0.8924723799510229,0.8924723797432279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,6,1134,8,14,844,435.0,35.0,0.00043928004905366153,20.0,304.0,0.002874301573584395,0.00011381206543663578,0.260164204,0,0.008114955268783152,0.013658176448874123,0.108108108,0,0,0,0,0.013658176448874123,2,0.0008476970895733258,0.162162162,0.01631454441145281,0.022129187,0.216216216,5.365853659,1.0,100.0,0.0,13.0,0,1,0.5333333333333333,0.533333333209157,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,6,682,8,4,595,648.0,33.0,0.000617333739222895,21.0,350.0,0.0013309976036768648,0.0004645578071142457,0.756079312,0,0.002177183120893041,0.0033222591362126247,0.0,0,0,0,0,0.0033222591362126247,1,0.0024018084204577564,1.888888889,0.05832449628844114,0.005382775,0.333333333,18.5840708,1.0,100.0,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,5.0,19.1562,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,6,683,8,16,592,314.0,38.0,0.00034408102295733334,689.28125,345.0,0.0008206457617762265,0.0002504382636570859,0.730472679,0,0.004473121684743884,0.008859357696566999,0.0,0,0,0,0,0.008859357696566999,0,0.0,0.0,0.11983032873807,0.014354067,0.625,18.5840708,1.0,100.0,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,9,3140,8,4,608,214.0,19.0,0.00011667879420734308,21.0,395.0,0.0003021282904051779,8.280898070900891e-05,0.708804722,0,0.0003958514765260074,0.00036913990402362494,0.0,0,0,0,0,0.00036913990402362494,0,0.0,0.0,0.010604453870625663,0.000598086,1.0,1.27064803,1.0,100.0,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1
1,9,3141,8,9,607,214.0,295.0,0.0018241902662248137,21.0,418.0,0.00027763140199394727,0.001782663005256187,0.982765722,0,0.031153511202596785,0.042820228866740494,0.0,0,0,0,0,0.042820228866740494,1,0.0022605255721955355,0.137931034,0.1664899257688229,0.06937799,0.844827586,1.27064803,1.0,100.0,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3142,8,4,612,214.0,138.0,0.0008528884506206728,21.0,723.0,0.006318666154571803,0.00013705719569117716,0.161519707,0,0.003562663288734067,0.005906238464377999,0.0,0,0,0,0,0.005906238464377999,5,0.003390788358293303,1.5,0.09544008483563096,0.009569378,0.8125,16.00167084,0.0,17.39130435,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3143,8,4,612,214.0,117.0,0.0007229690994889087,21.0,871.0,0.005200485268967505,0.00013383908124308243,0.186037223,0,0.0016229910537566305,0.0018456995201181247,0.0,0,0,0,0,0.0018456995201181247,1,0.0004238485447866629,0.6,0.043478260869565216,0.002990431,1.0,11.96423732,0.0,17.39130435,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3144,8,4,612,214.0,138.0,0.0008528884506206728,21.0,998.0,0.00619618171251565,0.00015084911475444026,0.177773263,0,0.0025334494497664477,0.005537098560354375,0.0,0,0,0,0,0.005537098560354375,5,0.003390788358293303,1.6,0.06786850477200425,0.008971292,0.2,14.785401,0.0,17.39130435,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3145,8,4,612,214.0,115.0,0.0007105958279525502,21.0,1146.0,0.005025944939037486,0.00014119477141015608,0.199674929,0,0.0028501306309872535,0.006275378368401624,0.0,0,0,0,0,0.006275378368401624,4,0.003390788358293303,1.411764706,0.07635206786850478,0.010167464,0.529411765,15.41436926,0.0,17.39130435,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3146,8,4,612,214.0,115.0,0.0007105958279525502,21.0,1271.0,0.0005797596923991251,0.0006418414334066069,0.907679805,0,0.0015834059061040297,0.004060538944259874,0.090909091,0,0,0,0,0.004060538944259874,4,0.012998022040124329,8.363636364,0.013785790031813362,0.006578947,0.636363636,15.15836848,0.0,10.36585366,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1
1,10,876,0,8,602,210.0,210.0,0.001274042235063828,253.0,400.0,0.0,0.0012671325639372981,1.0,0,0.0,0.00036913990402362494,0.0,0,0,1,0,0.00036913990402362494,0,0.0,0.0,0.0,0.000598086,0.0,0.0,1.0,100.0,0.0,13.0,0,1,0.0015678406696224612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,10,1,8,4,616,210.0,288.0,0.0017475800569459587,253.0,624.0,0.004520696615555854,0.0012287450558778825,0.70707672,0,0.005225239490143298,0.009228497600590625,0.12,0,0,0,0,0.009228497600590625,3,0.007911839502684374,2.24,0.0198454779533404,0.014952153,0.48,0.0,0.0,8.510638298,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,9,10,8,4,631,246.0,530.0,0.003768355011131608,481.0,384.0,0.00573278224006987,0.003100710737068698,0.827688296,0,0.008312881007046156,0.012919896640826873,0.114285714,0,0,1,0,0.012919896640826873,3,0.01186775925402656,2.4,0.024508071166489925,0.020933014,0.657142857,47.38095238,0.0,12.11401425,0.0,13.0,0,1,0.0,0.06666666665114462,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0,1
1,9,201,8,4,631,246.0,530.0,0.003768355011131608,727.0,384.0,0.00556462130816361,0.0031196458926159697,0.832742752,0,0.00799619982582535,0.012919896640826873,0.228571429,0,0,1,0,0.012919896640826873,3,0.01172647640576434,2.371428571,0.011050957189819724,0.020933014,0.628571429,49.64875059,0.0,12.11401425,0.0,13.0,0,1,0.0,0.06666666665114462,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0,1
1,8,3136,6,1,460,738.0,530.0,0.011306799604170949,235.0,914.0,0.013488344005512921,0.00971988369299939,0.86485913,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328903654,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3136,6,1,939,738.0,530.0,0.011306799604170949,235.0,1444.0,0.012317852056113807,0.0098516827195477,0.876586389,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826446281,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3136,6,1,1050,738.0,530.0,0.011306799604170949,235.0,1974.0,0.014382735608443789,0.009619173950672855,0.855898144,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328903654,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3136,6,1,1351,738.0,530.0,0.011306799604170949,235.0,2504.0,0.01644583292932712,0.009386866313951017,0.835227796,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,87.45644599,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3136,6,1,938,738.0,530.0,0.011306799604170949,235.0,3034.0,0.01762091804530334,0.009254550090437836,0.823454518,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,87.80487805,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3136,6,1,487,738.0,530.0,0.011306799604170949,235.0,3564.0,0.017025592621726246,0.009321584563718238,0.829419134,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3136,6,1,272,738.0,530.0,0.011306799604170949,235.0,4094.0,0.014360280127400161,0.009621702469167787,0.856123127,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328903654,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,8,3136,6,1,436,738.0,530.0,0.011306799604170949,235.0,4624.0,0.017114904194058856,0.009311527956067942,0.828524314,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,9,3136,6,1,555,738.0,530.0,0.011306799604170949,235.0,5154.0,0.009881177186959208,0.010126055709412489,0.900999642,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826446281,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,9,3136,6,1,48,738.0,530.0,0.011306799604170949,235.0,5684.0,0.016081186538289112,0.00942792600632894,0.838881219,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,9,3136,6,1,246,738.0,530.0,0.011306799604170949,235.0,6214.0,0.016152635796155203,0.009419880720208704,0.838165363,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,87.45644599,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,9,3136,6,1,762,738.0,530.0,0.011306799604170949,235.0,6744.0,0.015488923225763424,0.00949461568163276,0.844815156,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,78.28106852,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,9,489,8,4,630,246.0,530.0,0.003768355011131608,235.0,7274.0,0.005715940629287149,0.003102607125939897,0.828194508,0,0.007837859235214947,0.012181616832779624,0.212121212,0,0,1,0,0.012181616832779624,3,0.013845719129697655,2.96969697,0.012101553244962884,0.019736842,0.606060606,0.0,0.0,11.01511879,0.0,13.0,0,1,0.0,0.06666666665114462,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0,1
1,6,1123,6,1,1348,1024.0,85.0,0.0025154167205106346,0.0,7818.0,0.0009786177386102324,0.0023907409340904627,0.955938984,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.314720812,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,4,699,5,4,1201,1024.0,400.0,0.011840469212958747,0.0,7903.0,0.007185753933960988,0.01095997834893975,0.93125,0,0.0,0.00036913990402362494,0.0,0,0,4,0,0.00036913990402362494,4,0.011020062164453235,78.0,0.0,0.000598086,0.0,0.0,1.0,100.0,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,2,707,8,4,629,1024.0,2427.0,0.0718464419183312,0.0,8313.0,0.11499222184113088,0.05846075552788894,0.818674434,3,0.12037843401155886,0.16168327796234774,0.132420091,0,0,16,0,0.16168327796234774,41,0.1623339926532919,2.623287671,0.02026328764581124,0.261961722,0.465753425,0.0,0.0,15.60713379,0.0,13.0,0,1,0.06666666666666667,0.06666666665114462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,1,2328,8,6,1077,1024.0,870.0,0.02575403959851625,0.0,10770.0,0.046366682153403886,0.020376848681114668,0.796039006,0,0.09658776027234582,0.13104466592838687,0.01971831,0,0,0,1,0.13104466592838687,74,0.07798813224074597,1.554929577,0.09555791209968187,0.212320574,0.811267606,1.270491803,0.0,14.05345193,0.13743961676595312,13.0,0,1,0.06666666666666667,0.06666666665114462,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,2,2102,6,1,805,980.0,319.0,0.009036824648482005,470.0,707.0,0.12606759406464554,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.79104478,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,2,782,1,4,975,980.0,593.0,0.01679960706190018,470.0,90.0,0.08085147242670163,0.009604779609204857,0.575205689,1,0.0012667247248832239,0.002583979328165375,0.0,0,0,4,0,0.002583979328165375,4,0.009183385137044362,9.285714286,0.033934252386002124,0.159090909,0.428571429,0.0,0.0,6.081081081,0.0,12.0,0,1,0.46279123203702166,0.46279123192926963,36.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1135,24,11,658,980.0,36.0,0.0010190603309734498,470.0,18.0,0.00832408836372954,8.807684899022605e-05,0.086885985,0,0.0021375979732404403,0.0033222591362126247,0.0,0,0,0,0,0.0033222591362126247,8,0.004521051144391071,3.555555556,0.05726405090137858,0.204545455,0.555555556,12.7388535,0.0,23.3974359,0.0,12.0,0,1,0.2,0.19999999995343387,18.0,-180.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0
2,3,784,8,4,735,440.0,504.0,0.006410106303170015,470.0,90.0,0.02352926131898703,0.003722438955174713,0.584199134,1,0.0012667247248832239,0.002583979328165375,0.0,0,0,3,0,0.002583979328165375,3,0.007911839502684374,8.0,0.033934252386002124,0.159090909,0.428571429,0.0,0.0,13.79310345,1.0,12.0,0,1,0.46279123203702166,0.46279123192926963,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0
2,6,790,30,10,981,102.0,16.0,4.631303972253806e-05,712.0,527.0,0.0004164471029909209,0.0,0.0,0,0.0006333623624416119,0.0014765596160944998,0.0,0,0,0,0,0.0014765596160944998,0,0.0,0.0,0.016967126193001062,0.090909091,0.5,0.0,1.0,100.0,0.0,12.0,0,1,0.5412231410278762,0.5412231409018629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,6,788,30,10,981,92.0,16.0,4.1687517652871335e-05,571.0,527.0,0.00037561895563886983,0.0,0.0,0,0.0005937772147890112,0.0011074197120708748,0.0,0,0,0,0,0.0011074197120708748,0,0.0,0.0,0.015906680805938492,0.068181818,0.333333333,0.0,1.0,100.0,0.0,12.0,0,1,0.5412231410278762,0.5412231409018629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,6,789,18,17,1228,136.0,72.0,0.0002822146652755409,695.0,447.0,0.0024986826179455254,0.0,0.0,0,0.0,0.00036913990402362494,0.0,0,0,1,0,0.00036913990402362494,0,0.0,0.0,0.0,0.022727273,0.0,0.0,1.0,100.0,0.0,12.0,1,2,0.9019607843137255,0.00208735478396422,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
2,6,787,18,17,1228,136.0,72.0,0.0002822146652755409,549.0,447.0,0.0024986826179455254,0.0,0.0,0,0.0,0.00036913990402362494,0.0,0,0,1,0,0.00036913990402362494,0,0.0,0.0,0.0,0.022727273,0.0,0.0,1.0,100.0,0.0,12.0,1,2,0.9019607843137255,0.00208735478396422,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
2,6,2094,22,14,1099,64.0,18.0,3.243647351353789e-05,1376.0,949.0,0.0002939626609347677,0.0,0.0,0,0.0003958514765260074,0.0007382798080472499,0.0,0,0,0,0,0.0007382798080472499,1,0.0007064142413111048,2.5,0.010604453870625663,0.045454545,1.0,13.92156863,1.0,100.0,0.0,10.0,0,1,0.43137254901960786,0.4313725489191711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,5,2086,26,14,976,3.0,14.0,3.469141552250042e-07,925.0,951.0,1.0717388679913405e-05,0.0,0.0,0,0.00372100387934447,0.005537098560354375,0.066666667,0,0,0,0,0.005537098560354375,3,0.0022605255721955355,1.066666667,0.013937282226935313,0.340909091,0.6,18.08510638,1.0,100.0,0.0,10.0,0,1,0.43137254901960786,0.4313725489191711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,2,1136,36,11,1221,816.0,36.0,0.0008483785666027477,470.0,18.0,0.00900260649112726,0.0,0.0,0,0.001860501939672235,0.0029531192321889995,0.0,0,0,0,0,0.0029531192321889995,8,0.004521051144391071,4.0,0.04984093319194061,0.181818182,0.5,8.510638298,1.0,100.0,0.0,12.0,0,1,0.2,0.19999999995343387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,2,1137,8,9,320,164.0,36.0,0.00016981447898263956,1286.0,18.0,0.0007144925786608937,8.918774327576811e-05,0.525745257,0,0.00023751088591560446,0.00036913990402362494,0.0,0,0,0,0,0.00036913990402362494,0,0.0,0.0,0.006362672322375398,0.022727273,1.0,8.510638298,1.0,100.0,0.0,12.0,0,1,0.2,0.19999999995343387,0.0,0.0,0.0,0.0,8.0,12.0,8.0,12.0,0,1
